Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715519515542
Timestamp end: 1715520416184

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      354.5   336.6   148.8   201.7   213.9   340.6   389.9   413.9   429.7   448.3   469.3   507.6   675.7  3980.5 16123.5  12487.0    12492
read      369.2   235.4   148.8   200.7   213.9   333.6   397.0   437.4   470.1   509.7   561.2   634.3   868.5  2162.0  8751.4  57195.4    57106
read      360.8   177.5   148.8   206.5   221.4   332.3   391.2   426.9   454.6   487.8   531.1   596.8   755.4  1592.3  6445.1  96007.6    96245
read      341.8   407.1   160.7   205.2   222.9   316.5   345.2   361.8   372.4   387.7   404.4   441.6   617.8  7512.5 13733.6   6834.0     6791
read      358.6   225.7   148.8   203.5   217.4   327.2   387.8   423.3   450.9   484.2   527.9   593.4   764.0  2324.1  7013.2  90740.2    90728
read      337.6   604.4   160.7   212.0   234.6   304.7   328.5   341.8   352.2   365.5   383.3   419.3   622.4  7776.5 31571.4   5164.0     5151
read      372.9   277.4   148.8   204.7   219.1   336.8   403.1   442.8   471.5   507.2   553.2   629.3   834.1  2629.3  8427.3  82689.0    82969
read      380.2   247.1   148.8   199.7   213.5   336.3   404.7   452.9   489.8   532.0   582.5   658.0  1073.3  2440.2  9582.7  42825.4    42635
read      383.0   272.3   148.8   212.1   228.5   348.9   409.5   446.3   473.7   508.5   554.4   629.9   881.5  2554.1  9222.2  99287.6    99337
read      373.7   204.1   148.8   210.1   225.7   343.5   404.9   442.6   470.5   504.7   548.7   622.9   804.2  1869.4  6450.5  94935.4    95192
read      371.4   290.8   148.8   203.2   216.4   334.0   399.6   439.9   470.9   508.5   558.0   634.0   835.6  2088.0 14389.2  69233.8    69200
